0,90.18354,1.9196525,1.038528,-1.2
1,36.499336,27.017761,-1.2,-1.2
2,59.40443,36.98298,0.8144708,-0.7044024
3,92.19846,7.332036,0.8473129,-0.8524313
4,40.105434,17.205233,-0.982408,-1.2
5,78.94627,15.991794,1.0039858,-1.2
6,32.406918,90.13589,0.2936513,1.2
7,1.4163363,8.824729,-1.2,-0.64984065
8,15.569162,74.249664,-0.9247839,0.9203609
9,49.994637,29.3177,0.54371476,-1.2
10,2.066361,74.4826,-1.2,0.77770835
11,48.815876,63.81585,-1.1169729,0.6204114
12,40.559826,35.78083,-0.65741867,-1.1286744
13,60.997726,14.564072,-0.7616633,-1.2
14,89.26011,19.159584,1.2,-1.2
15,74.97992,9.504696,0.042154975,-1.2
16,62.066032,37.59549,0.17197777,-1.0364885
17,42.745525,24.416786,0.5695404,-1.2
18,0.5817511,19.051853,-1.2,-1.1836934
19,32.27536,79.842926,0.7898208,0.21848464
20,59.845993,97.76055,-0.20963782,0.6955554
21,50.14863,56.488094,-1.2,0.39354265
22,91.89498,96.35645,1.2,1.2
23,67.3894,61.035267,0.47937322,1.1400949
24,37.363415,76.126274,-1.1377119,0.20153753
25,32.597713,15.65798,-0.09852326,-0.40638924
26,99.47301,54.696136,1.2,1.2
27,83.076164,101.17353,0.40993905,1.2
28,96.22133,30.640709,1.2,-1.2
29,97.99427,37.539738,1.2,-1.2
30,53.499176,59.393085,-0.914067,1.2
31,78.49469,92.60492,0.97536635,0.89209944
32,65.87548,81.760254,0.23321117,1.2
33,6.6168346,63.07662,-1.2,1.2
34,75.63618,22.5923,1.0309875,-1.1957107
35,87.263306,28.62764,1.1520302,-1.2
36,48.34146,49.605953,-1.0231999,1.2
37,34.35973,63.042206,-0.3567057,0.9267652
38,35.335724,72.35724,-0.3730107,0.8213506
39,29.659513,45.28549,-0.5637023,-1.0405303
40,47.95828,46.349117,-0.2758674,-0.6702036
41,26.745584,3.443592,-0.6651109,-1.102761
42,76.40432,82.74294,-0.06716996,1.2
43,38.12513,44.096394,1.2,-0.11824216
44,35.214066,31.434368,0.9197359,-1.2
45,52.55247,79.13502,0.073522896,0.324589
46,59.837337,78.51177,0.11793827,1.034039
47,81.20877,31.622513,0.98186076,-1.2
48,52.66509,30.026333,-0.66995364,-1.2
49,72.65374,43.194866,0.58713007,-0.23905036
50,8.470287,79.019325,-0.9188451,0.74280477
51,84.34847,48.674423,1.2,-0.04726325
52,6.609105,27.596062,-1.2,-1.2
53,6.553051,38.63541,-1.2,-1.0325571
54,66.533134,31.191845,0.6928961,-1.2
55,69.01151,50.201973,-0.28339455,-0.44849873
56,80.020935,52.43644,1.1360488,0.59819466
57,23.97907,53.916363,-0.47219446,0.37674704
58,64.22064,69.66543,0.5483898,0.17404072
59,25.100843,27.179337,-0.41280547,-1.2
60,22.597322,16.488369,-1.1962351,-0.22391452
61,21.73619,62.74663,-0.6160182,1.2
62,17.706768,85.38505,-0.2699014,0.46273056
63,28.954176,87.17284,-0.0033500325,1.2
64,2.4344385,86.62485,-1.1539791,0.6030229
65,48.341217,33.193836,-1.1689537,-0.99398285
66,64.7881,61.116913,0.25863892,0.80907714
67,52.646076,50.99825,0.09560872,0.58216953
68,9.656471,56.591167,-1.2,1.2
69,3.3897455,35.051476,-1.2,-1.2
70,100.16224,90.090195,1.2,1.2
71,67.022446,77.15465,0.75666803,0.5493623
72,2.713819,47.420734,-1.2,-0.12015832
73,14.721865,21.250002,0.42803648,-0.55180496
74,62.206295,64.039566,-0.31715044,1.2
75,41.70333,81.015236,-0.59926516,0.72717994
76,48.77705,81.19507,-0.42830995,0.70307577
77,80.33805,72.417336,0.11271737,0.8533499
78,76.62387,72.629585,-0.40649226,0.6911994
79,35.235863,54.65255,0.43443564,0.90374887
80,90.108765,48.054268,0.56899947,0.19644643
81,5.9290786,4.8448553,-0.2139392,-0.46681026
82,12.69363,9.137194,0.6723059,-0.03834342
83,86.15276,64.6729,0.13008282,-0.38300776
84,93.68077,61.44746,1.2,-0.9556341
85,82.28327,65.25853,-0.058810685,-0.4371513
86,59.75838,100.952324,-0.099971674,1.2
87,71.39022,93.942154,-0.104887545,0.69498557
88,77.85494,38.84065,0.20508875,-0.55081487
89,13.361,95.47697,-0.8085782,0.20492208
90,44.686302,43.456955,-0.25993544,0.47633255
91,59.31134,29.41262,1.067183,-1.2
92,16.588736,37.037647,-0.22035147,-1.2
93,67.05401,54.59362,0.021416876,-0.21600609
94,22.071566,67.28983,-0.7125383,0.56031775
95,27.115967,69.19436,0.32711506,0.69643134
96,89.46629,78.92035,-0.08012145,0.8863925
97,87.22681,85.94967,-0.27532244,0.9004636
98,99.67086,81.34109,1.0523874,0.86223495
99,27.397234,38.36696,0.08781882,-0.94374216
100,15.634956,42.741962,-0.5914264,-0.59112567
101,3.2996528,52.85653,-1.2,0.6395116
102,65.78365,20.726358,0.12094703,-0.24746214
103,20.45707,54.559624,-0.6649519,0.58712876
104,78.86863,45.46975,0.10703934,-0.26148355
105,95.26196,49.54234,0.38143474,-0.25484267
106,28.685835,52.111214,1.2,0.36710322
107,23.651867,39.026104,-0.49709344,-0.6275544
108,89.172775,38.966145,0.21335939,-0.2284936
109,91.69408,73.92936,0.2655522,-0.5057523
110,86.036385,76.43289,-0.74200076,-0.011250943
111,99.46285,68.62877,0.6364634,-0.44328687
112,28.70444,48.88084,0.18762726,-0.26524803
113,25.205063,55.652954,0.3312158,0.98059124
114,64.347466,47.8041,-0.19878328,-0.19669786
115,44.770386,97.402245,-0.12855868,0.15143879
116,18.080942,98.86757,0.07734172,0.08930689
117,23.501831,49.963,-0.2862497,-0.37535045
118,18.109213,46.027554,-0.15208939,-0.008613213
119,95.10874,79.35131,0.079679646,0.1939846
120,9.761654,49.72644,-0.39037225,-0.2640794
121,70.082184,54.312283,0.19556864,0.07543376
122,55.13267,82.32903,-0.018676873,0.111244604
123,61.02638,90.58013,-0.081844896,-0.010960139
124,65.14614,94.53741,0.047982037,0.12413429
125,35.284935,47.227573,0.09850401,0.03403343
126,30.127995,46.42944,0.24694006,0.075930834
127,34.28245,34.551334,-0.11935064,0.07308186
128,51.849228,6.089114,-0.011223687,-0.02942203
129,10.882992,52.57907,0.0,0.0
130,83.95182,44.74139,0.0,0.0
131,107.44034,78.254,0.0,0.0
132,98.37175,79.693794,0.0,0.0
133,107.53023,76.57563,0.0,0.0
134,21.683554,53.11184,0.0,0.0
135,12.073259,51.45378,0.0,0.0
136,15.639929,59.000565,0.0,0.0
137,43.50856,72.31126,0.0,0.0
