0,84.19572,76.13347,0.02723283,-0.3
1,35.165443,50.38666,-0.21690696,-0.10092575
2,72.89572,77.45107,-0.2451917,-0.2401451
3,15.885081,88.03134,-0.18741901,-0.24451898
4,15.612091,84.49022,0.2305707,-0.19363105
5,64.82716,45.029404,-0.29609808,-0.13257773
6,37.184837,81.53825,0.060164496,-0.3
7,84.99738,21.980646,-0.22203784,0.3
8,45.481148,56.155323,-0.12725107,-0.2858506
9,30.710905,46.077816,0.23018609,0.05006876
10,18.141188,76.79905,0.29571608,0.004167735
11,15.7939,76.69089,0.09512961,-0.011556777
12,31.57094,43.489613,0.22713387,-0.061641272
13,30.475422,53.53474,-0.085227735,-0.03245209
14,32.69033,61.24021,0.27395114,-0.29422683
15,82.75321,85.27419,-0.26568037,-0.3
16,48.31518,15.16643,7.91664E-4,0.14422107
17,80.212845,82.57542,0.19576694,-0.3
18,90.19672,21.746153,-0.09116969,0.26992634
19,26.69059,68.5156,0.222943,-0.15719093
20,32.16274,53.227722,0.29007766,0.09371431
21,21.55163,56.318184,-0.03981583,0.019628681
22,48.38282,89.825935,0.11641199,-0.3
23,21.238066,67.1799,0.09210955,-0.2864385
24,16.658247,48.710693,-0.2073175,-0.19012152
25,73.88926,65.13355,0.28036994,-0.24463269
26,27.626583,53.834793,0.06786503,0.0172849
27,1.4709934,15.465467,0.072781205,0.2189425
28,63.412098,60.89075,0.08550777,-0.29599968
29,43.48507,14.13741,-0.09954413,0.23119062
30,45.954163,18.354713,-0.29346415,0.2998883
31,25.500868,54.44118,-0.14820324,-0.05762291
32,53.985146,47.568047,0.0417368,0.20690243
33,14.896226,32.502007,0.0883168,0.3
34,38.607864,49.477962,0.0090419445,-0.3
35,59.714855,14.667047,-0.015623407,0.3
36,80.78711,61.295063,0.21054347,0.24667077
37,23.47017,46.926823,0.102063715,0.28365433
38,45.081062,16.974913,-0.3,0.2898566
39,74.086845,77.15451,-0.23864983,-0.29111078
40,61.987904,13.259347,-0.14167345,0.17348741
41,79.40184,78.6704,-0.019473478,-0.3
42,38.333805,43.156246,0.2345442,-0.12956738
43,26.468317,50.284557,0.28966838,-0.23193632
44,54.53808,47.405785,-0.082012266,0.2629827
45,40.078114,50.15613,0.27741748,-0.032143407
46,36.918472,46.095524,0.22216804,0.08519539
47,55.596626,16.165627,-0.07049946,0.3
48,80.541374,68.76795,0.15805168,-0.26865453
49,38.370422,21.631697,-0.0016886622,0.015912024
50,78.323906,49.411736,-0.038286757,-0.023468949
51,31.310476,47.227947,-0.1304105,-0.08012125
52,3.325613,13.600721,-0.06987115,0.013346432
53,38.604755,21.828314,-0.041333962,-0.05207057
54,30.497744,29.835787,-0.08151157,0.14125824
55,79.87823,42.447067,-0.039934542,0.3
56,59.934395,87.27019,0.02554053,-0.29519102
57,20.94557,66.10676,0.22246411,-0.16089801
58,38.065083,48.11206,0.23026717,0.06316884
59,66.67095,56.250843,-0.22809796,-0.039821114
60,19.816696,18.155909,0.022433905,0.20807537
61,87.6991,13.195035,-0.108060196,0.2743722
62,48.947483,65.39349,0.19030038,-0.3
63,37.004433,17.808353,-0.05868093,-0.07275672
64,23.301538,45.326668,-0.015230324,-0.27003223
65,4.0319567,11.642815,0.11459086,0.10238236
66,23.20809,52.402225,0.3,0.04862392
67,39.41764,54.949955,0.037247024,-0.054079942
68,18.484396,10.58692,-0.014510044,0.19992945
69,79.022095,70.78017,0.28885034,-0.27917853
70,32.69033,61.24021,0.27395114,-0.29422683
71,22.585052,38.219933,0.3,0.22681874
72,86.88243,78.36793,-0.05188371,-0.3
73,31.554869,49.272804,0.26287496,0.002924617
74,74.86013,47.10303,-0.28691044,0.090001166
75,74.1314,57.7503,-0.3,0.15186608
76,30.043001,46.59004,-0.24455586,-0.20620246
77,66.98513,23.635525,0.051861957,0.1966114
78,67.60509,62.81739,-0.16520236,0.19883779
79,43.361828,24.382994,0.24107754,0.07593219
80,45.575787,16.131252,-0.14237885,0.25453034
81,74.97469,51.705437,0.043271683,0.2729018
82,50.94272,46.084694,0.029998004,0.25998855
83,37.875233,46.762775,0.2243905,0.0061115953
84,80.44362,42.47955,0.06538553,0.3
85,28.564613,43.321087,0.08473386,-0.25428522
86,24.93758,49.64164,0.07711831,-0.23732722
87,79.6874,78.88743,-0.05360717,-0.3
88,59.51757,54.532787,0.02173423,-0.18374331
89,28.827194,44.15121,-0.099648036,-0.21762799
90,86.673355,24.470627,-0.19849141,0.24807675
91,85.21653,34.588997,-0.21587871,0.3
92,48.07567,15.840848,-0.2601223,0.05859197
93,12.407641,87.82132,0.056237638,-0.21016301
94,5.951541,13.054041,0.08691819,-0.023388758
95,41.16442,15.200876,-0.29536775,-0.023156498
96,51.83449,46.87389,0.029566092,0.24612847
97,89.53694,9.029645,-0.16238512,0.25675607
98,76.72803,61.125557,0.24468215,0.22376023
99,70.81961,54.550358,-0.08261267,-0.053356975
100,63.434372,57.406796,0.19220549,-0.2689325
101,65.54038,42.51103,0.17721947,-0.17951207
102,56.531815,11.971256,-0.073928714,0.110911354
103,95.985985,24.545238,0.0030905074,0.22831766
104,54.99995,72.501854,0.013275175,-0.28321603
105,43.612713,89.99915,0.13168173,-0.3
106,85.101,10.59092,-0.03190539,0.26458627
107,80.83807,16.262127,-0.086096354,0.21768224
108,74.23548,53.102066,-0.030112473,-0.2991317
109,87.25191,16.588717,-0.28644776,0.22433157
110,58.458443,11.736215,-0.117766745,0.024144871
111,50.592953,50.711437,0.0026887385,-0.28420997
112,19.619562,77.457954,-0.15176542,-0.2440152
113,84.457085,77.220695,0.21529211,-0.3
114,36.030914,45.754475,-0.19390994,-0.2238577
115,76.46061,78.634865,-0.2882862,-0.2876007
116,82.754974,46.51974,0.08418541,0.017172169
117,30.958473,42.972855,-0.010973994,-0.034770306
118,79.6205,33.28489,0.010195027,0.3
119,9.812095,84.25705,-0.050807863,-0.20151706
120,14.736588,72.756325,0.064085044,-0.23118077
121,51.71055,51.659847,-0.031117244,0.17190094
122,67.21267,58.08513,-0.3,-0.09179224
123,79.77848,72.86345,0.2826604,-0.3
124,19.951172,86.31625,0.24937862,0.06470148
125,13.435965,26.929934,0.23226452,0.16114812
126,24.621527,56.958122,-0.102494486,-0.3
127,67.44545,46.247864,0.18638626,-0.27378607
128,43.38973,52.50709,-0.11950537,0.24752283
129,71.46716,47.360653,-0.027479611,0.04621502
130,80.630455,34.784424,-0.12394373,0.29711756
131,40.66361,52.1414,0.27379668,0.14404781
132,78.86391,79.58291,-0.19302662,-0.3
133,34.23467,52.941036,0.3,0.23830679
134,43.63442,60.183075,0.13078657,-0.3
135,32.08387,44.272285,-0.2679526,-0.18067253
136,71.61746,53.438694,-0.2598967,-0.29575852
137,30.958473,42.972855,-0.010973994,-0.034770306
138,43.663292,19.95649,0.19909692,0.11676874
139,16.782633,72.80605,0.13935263,-0.2794587
140,70.58361,54.93739,0.115489244,0.084892854
141,19.247225,52.638542,-0.13538057,0.1665914
142,8.072151,12.156624,-0.10359144,0.084996216
143,86.99228,17.13308,0.069118604,0.27346295
144,72.57173,57.334217,0.22455941,0.17596763
145,71.26112,57.30132,-0.3,0.2116984
146,51.149582,28.169033,-0.19416551,0.17676568
147,80.61269,54.58836,-0.007091904,-0.2162144
148,29.790464,56.365368,0.09574449,0.030129386
149,21.691162,75.893906,0.25348425,-0.1667389
150,79.25763,44.663403,-0.09039307,0.3
151,27.343058,50.88462,-0.22669885,-0.025289446
152,32.69726,43.80797,0.14872795,-0.16418047
153,67.77896,60.4983,-0.12027559,0.19617033
154,43.174076,16.289011,-0.3,0.031641807
155,66.72495,62.571743,-0.3,-0.010886972
156,27.081118,82.32074,-0.050836455,-0.26062182
157,76.45232,60.162785,-0.16462617,-0.2893137
158,65.65524,55.009727,0.22948977,0.22375053
159,49.6693,56.87835,0.124061085,-0.3
160,63.881733,26.161568,-0.10699986,0.2756634
161,33.090702,53.323116,0.199918,-0.29831788
162,26.140564,49.81891,0.29158533,-0.24360992
163,31.3422,46.68059,0.1584229,-0.25620985
164,40.88387,58.704845,0.018098332,0.26379606
165,44.67672,50.01909,-0.1136803,0.25747913
166,41.875614,23.369152,0.15697242,0.07111883
167,64.208466,28.432072,-0.119289756,0.27814543
168,75.91206,55.113827,-0.29956207,0.17829424
169,82.60643,28.558075,-0.037746843,0.29083735
170,16.924212,36.39875,0.19835284,0.3
171,67.14938,56.02558,-0.12702934,-0.08945684
172,31.952124,44.621735,-0.11660136,-0.16964749
173,87.02142,11.108173,0.0030251616,0.28310156
174,28.39002,51.48581,0.13421899,0.065907896
175,19.92811,66.26931,-0.085224956,-0.27663743
176,75.7836,57.902187,0.015037436,0.2085111
177,68.77539,56.21006,0.03930203,0.106987074
178,38.277348,63.539867,0.033909872,-0.2972159
179,23.62286,46.827587,-0.22186193,0.3
180,21.945711,42.215813,0.27203488,-0.21614145
181,91.59119,24.920929,-0.12811396,0.25587592
182,25.560188,48.79724,0.10620118,0.22238487
183,74.121475,61.28209,-0.3,-0.21524923
184,66.09567,49.939075,-0.2533429,0.07411758
185,14.60058,71.043144,-0.076308,-0.24746513
186,16.801172,83.78775,0.24070455,-0.13371089
187,76.783264,55.3212,-0.29466093,0.13348925
188,23.008064,41.469555,-0.19172166,-0.2646437
189,37.605137,71.5324,0.11346246,-0.2851952
190,75.57602,62.592983,-0.23206371,-0.29932654
191,39.065662,46.880207,0.2669314,0.09152022
192,82.30479,58.436478,0.113056935,-0.27366927
193,58.106358,50.6894,0.104127355,-0.061352123
194,23.144499,85.40823,-0.12949702,-0.24575391
195,60.884125,85.30551,-0.046220515,-0.2894082
196,49.186874,17.594036,0.25316453,0.28250596
197,83.23713,58.16962,0.042877402,-0.07265813
198,84.68628,22.175798,-0.2492559,0.15443535
199,78.81413,76.779816,0.23918536,-0.3
200,13.283668,76.76522,-0.12474014,-0.2570249
201,67.51212,60.297165,-0.13276866,0.14601678
202,36.509197,45.115524,0.21074666,0.07301933
203,12.492975,88.610756,0.06651732,0.2068701
204,40.655296,15.675067,-0.01244965,-0.05900062
205,42.536182,52.18462,0.28883466,0.18480578
206,21.905434,45.579174,0.2669159,-0.01905762
207,72.19005,44.527977,-0.25497437,-0.21128514
208,31.3422,46.68059,0.1584229,-0.25620985
209,79.389694,84.95254,-0.26206356,-0.3
210,34.004,43.854515,0.075676665,-0.067063324
211,66.165375,54.89231,0.2511224,-0.25452808
212,43.98986,21.841932,0.19007862,0.2980956
213,52.343,82.59597,0.104069315,-0.3
214,72.3406,31.116358,-0.06724692,0.2762708
215,78.92253,74.33935,-0.17081161,-0.3
216,81.85131,43.19698,-0.13085684,0.3
217,53.034267,80.10955,0.03339949,-0.27058595
218,33.215946,46.30292,-0.20804623,-0.23149657
219,16.801172,83.78775,0.24070455,-0.13371089
220,31.5999,44.293182,-0.14676915,0.3
221,25.560188,48.79724,0.10620118,0.22238487
222,70.5583,53.50464,-0.29287854,0.09547544
223,18.744833,14.463854,0.071318716,0.11240171
224,33.04378,47.273617,0.22868972,0.110548265
225,70.93376,57.325466,-0.3,0.22397475
226,29.044489,48.10595,0.19570383,-0.22298661
227,48.875668,66.21871,0.10588467,-0.3
228,24.30542,42.39549,0.055642106,0.3
229,82.26956,58.775913,-0.016820524,-0.12539479
230,40.080082,13.098929,-0.20148154,0.3
231,19.26111,50.30528,-0.10816561,0.012198147
232,38.582874,69.78024,0.06590348,-0.27866465
233,83.71297,48.01958,0.07175306,-0.08974378
234,25.820345,54.823727,-0.23693155,-0.07798929
235,19.239962,18.959839,0.041907888,0.118778795
236,36.12841,51.274857,0.12735732,0.04351224
237,91.39619,33.07765,-0.093778014,0.26301178
238,82.74039,59.015133,0.06575966,0.16658665
239,14.6768,81.11998,0.3,-0.18117379
240,75.43367,69.37261,-0.15360777,-0.2764752
241,83.908325,42.685345,0.2205082,0.09839498
242,23.621485,41.73311,0.28050566,-0.27144256
243,65.0954,45.080585,0.28676865,-0.16170718
244,14.095535,81.30932,0.24826136,-0.1786946
245,37.990437,23.42066,0.21322651,0.3
246,41.675888,56.368004,-0.25110903,0.09501995
247,26.83095,58.462612,0.12723951,-0.3
248,5.19447,17.735474,0.011377625,0.16313678
249,29.500416,50.32864,-0.18942153,-0.057470005
250,80.017395,41.42896,-0.3,0.3
251,77.35296,59.604584,0.24412628,0.1412749
252,72.01381,57.30485,0.11620354,0.18743151
253,38.149246,18.284359,-0.14376682,4.2862608E-4
254,51.355877,68.45428,0.020859031,-0.3
255,27.27023,56.164845,-0.3,0.060556214
256,23.929667,50.19786,0.28025833,-0.23688129
257,33.620125,58.185364,0.26167378,-0.3
258,37.75863,20.153654,-0.14324501,0.08216295
259,77.355965,59.353336,0.2591302,0.1866606
260,68.693344,51.55518,0.3,-0.0855883
261,71.28711,57.703537,-0.06770446,0.080763094
262,28.730757,55.371895,-0.050686147,0.065692484
263,69.865234,58.1333,-0.28277728,0.18934338
264,19.184078,16.9645,0.19536293,0.24003388
265,43.336876,23.85401,0.090818346,0.009348358
266,58.655766,86.96635,0.14929923,-0.3
267,38.76844,21.136957,0.09532585,-0.08527503
268,46.786007,65.00477,0.22309226,-0.2970693
269,39.690624,63.467354,0.031036695,-0.29706442
270,31.269848,55.6715,0.12075904,0.005508417
271,27.343058,50.88462,-0.22669885,-0.025289446
272,80.58454,20.075903,-0.004367796,0.15816562
273,36.657616,72.53927,0.107823625,-0.2936407
274,70.4251,44.313183,-0.113405,0.2574342
275,63.46783,72.01961,0.18715419,-0.3
276,33.979424,44.049835,0.13223867,-0.20494927
277,4.7439475,11.363534,0.07228699,-0.045737576
278,21.992147,44.09943,-0.026681427,0.3
279,35.837326,71.92171,0.025546879,-0.28889295
280,33.526485,46.42701,0.24007769,0.013792482
281,6.629208,10.239254,-0.026765931,-0.026168095
282,34.731697,56.920177,0.21911629,0.048505962
283,47.31753,53.943012,0.06966435,-0.29285252
284,87.84659,37.188007,-0.14422674,0.3
285,80.78148,58.35271,0.06899528,0.196904
286,62.016796,83.3955,-0.0637543,-0.3
287,35.935017,55.958145,0.20384638,0.08913241
288,67.66199,58.766827,0.2685447,0.2112012
289,17.391365,77.64632,-0.074304365,-0.23879857
290,68.163475,57.556927,0.25350636,-0.20046286
291,22.877945,59.68316,-0.027529424,-0.3
292,37.765423,44.526745,0.09635965,-0.04219651
293,41.56898,27.27183,-0.068859845,0.06714878
294,66.972595,11.25599,-0.07933105,0.1951273
295,79.513916,60.244316,0.19577244,0.23481664
296,75.32009,47.35008,0.05328067,-0.086695746
297,36.055824,71.2664,0.03159358,-0.2352771
298,74.360596,50.43482,-0.3,-0.1970329
299,37.240406,44.779427,0.14798956,-0.06625543
300,32.269115,49.373356,0.2640213,0.01358524
301,76.10263,58.688866,0.09986586,0.21046728
302,21.941534,43.798435,0.2686473,0.11137995
303,73.32388,54.979748,-0.3,0.10054077
304,25.68509,44.252644,0.077054955,-0.23931858
305,82.48156,12.213598,-0.04220133,0.2633593
306,5.3516974,7.2638226,-0.050176878,-0.089268535
307,11.218573,14.3960905,-0.07526916,0.0773195
308,41.875614,23.369152,0.15697242,0.07111883
309,30.68136,48.295315,-0.16947424,-0.09209379
310,15.288525,80.27264,0.21732882,-0.19186176
311,13.187165,84.86098,0.07496738,-0.24151492
312,86.49821,83.479614,-0.20303926,-0.3
313,29.496677,44.367065,-0.23424314,-0.07658961
314,58.481747,45.96593,-0.053615317,0.24820535
315,27.2686,53.258686,-0.04510519,-0.3
316,73.25851,52.57522,-0.100023076,-0.3
317,73.7246,59.213223,-0.3,0.18536933
318,44.03034,13.10914,-0.16553514,0.12738058
319,31.782232,45.135197,-0.022929298,-0.16221449
320,76.89757,51.3424,0.17589305,0.29277351
321,27.698246,42.304127,-0.17872274,-0.18845083
322,72.010994,77.384415,-0.25391698,-0.25403115
323,49.53441,17.357178,0.247128,0.27477473
324,20.216686,46.78864,-0.10972953,0.3
325,30.431574,46.28913,0.28250206,-0.043756526
326,71.65746,62.00378,0.07156871,0.22435349
327,34.89584,53.966713,0.1549278,0.07814405
328,80.29975,63.657204,0.2153016,0.3
329,71.65746,62.00378,0.07156871,0.22435349
330,65.24568,43.892525,0.23919377,-0.18536222
331,30.496809,48.27721,0.030742928,-0.01565847
332,78.50937,67.18734,-0.28326342,-0.22783847
333,85.66416,37.438946,-0.11744505,0.3
334,15.414436,74.53357,0.11975136,-0.3
335,23.521812,41.98038,0.29238176,0.29875877
336,72.8946,59.668915,-0.06150515,0.138574
337,18.981455,37.77287,0.26634112,0.3
338,14.42827,13.409868,-0.026364518,0.111168444
339,72.01381,57.30485,0.11620354,0.18743151
340,22.051699,52.928146,0.3,0.062949196
341,31.310656,45.315834,0.15356016,-0.24183175
342,72.668175,57.1725,-0.3,0.20214656
343,17.120083,10.468741,0.11922188,0.15318489
344,55.663208,29.88849,-0.12724198,0.27077293
345,35.439575,44.05337,0.28042683,-0.2065056
346,37.1214,60.517765,-0.07450071,6.4656255E-5
347,67.6712,52.051167,0.0025694927,-0.18246002
348,52.286476,41.96043,-0.029884465,0.29037538
349,80.18921,43.41251,0.06572925,-0.16181347
350,46.022835,24.4113,0.2636896,0.15493868
351,47.716537,56.700798,0.108054765,-0.2594039
352,32.15328,47.092915,0.25154382,-1.16421725E-4
353,6.5851097,11.0657,-0.11805053,0.091802344
354,24.31825,78.470245,0.20226385,0.05121514
355,51.61798,68.4894,-0.0062580993,-0.2983678
356,81.0981,73.77377,-0.02214579,-0.3
357,21.445967,49.43416,0.26987436,-0.022902226
358,88.77292,10.488587,-0.18946743,0.25024483
359,24.600714,41.47939,-0.040942848,0.29736438
360,19.462473,82.43576,-0.25482512,-0.24388914
361,31.11498,46.560326,-0.028820245,-0.2372327
362,68.89426,54.151134,-0.0980989,-0.14659677
363,48.395782,17.525595,0.08517699,0.20771827
364,89.80341,23.122686,-0.14746702,0.09797857
365,79.73984,69.27868,0.15065159,-0.2673312
366,14.876832,34.53553,0.19180655,0.3
367,69.49089,57.113674,-0.15944713,0.18346432
368,10.053424,83.91531,-0.09895225,-0.18742438
369,38.50034,48.121204,0.24817193,0.018586073
370,84.1563,77.15455,0.17866029,-0.3
